Source_mac,Destination_mac,source_IP,Destination_IP,Protocol,FirstDate,LastDate,FirstStamp,LastStamp,FirstOridinalStamp,LastOridinalStamp,SenPacketsCount,SenBytesSum,SenBytesAvg,SenPayloadSum,SenPayloadAvg,SenLoad,SenTtlAvg,SenAckRate,SenFinRate,SenPshRate,SenSynRate,SenUrgRate,SenRstRate,SenTcpWindowAvg,SenFragmentRate,RecPacketsCount,RecBytesSum,RecBytesAvg,RecPayloadSum,RecPayloadAvg,RecLoad,RecTtlAvg,RecAckRate,RecFinRate,RecPshRate,RecSynRate,RecUrgRate,RecRstRate,RecTcpWindowAvg,RecFragmentRate,Sen_AckDelay,Rec_AckDelay,class
02:42:c0:a8:00:29,ff:ff:ff:ff:ff:ff,,,ARP,2022-06-14 22:44:29.811369,2022-06-14 22:44:30.244473,40.807615,41.240719,1655239469.811369,1655239470.244473,190,7980,42.0,7220,38.0,147400.733,,,,,,,,,,0,0,,0,,0.0,,,,,,,,,,,,Normal
02:42:c0:a8:00:0b,02:42:c0:a8:00:0c,192.168.0.11,192.168.0.12,IPV4:TCP,2022-06-14 22:44:29.800633,2022-06-14 22:44:30.206593,40.796879,41.202839,1655239469.800633,1655239470.206593,21,1239,59.0,147,7.0,24416.134,64.0,1.0,0.0,0.571,0.0,0.0,0.0,503.0,0.0,15,933,62.2,153,10.2,18385.999,64.0,1.0,0.0,0.8,0.0,0.0,0.0,506.2,0.0,0.020178,0.029411,Normal
02:42:c0:a8:00:0b,02:42:c0:a8:00:15,192.168.0.11,192.168.0.21,IPV4:TCP,2022-06-14 22:44:30.016526,2022-06-14 22:44:30.515320,41.012772,41.511566,1655239470.016526,1655239470.51532,12,780,65.0,156,13.0,12510.147,64.0,1.0,0.0,1.0,0.0,0.0,0.0,509.0,0.0,20,1172,58.6,132,6.6,18797.299,64.0,1.0,0.0,0.55,0.0,0.0,0.0,502.0,0.0,0.000963,0.026582,Normal
02:42:c0:a8:00:29,ff:ff:ff:ff:ff:ff,,,ARP,2022-06-14 22:44:30.315260,2022-06-14 22:44:30.643176,41.311506,41.639422,1655239470.31526,1655239470.643176,171,7182,42.0,6498,38.0,175214.992,,,,,,,,,,0,0,,0,,0.0,,,,,,,,,,,,Normal
02:42:c0:a8:00:0b,02:42:c0:a8:00:29,,,ARP,2022-06-14 22:44:29.300057,2022-06-14 22:44:29.300057,40.296303,40.296303,1655239469.300057,1655239469.300057,1,42,42.0,38,38.0,336000000.0,,,,,,,,,,0,0,,0,,0.0,,,,,,,,,,,,Normal
02:42:c0:a8:00:0b,02:42:c0:a8:00:0c,192.168.0.11,192.168.0.12,IPV4:TCP,2022-06-14 22:44:30.401639,2022-06-14 22:44:30.803410,41.397885,41.799656,1655239470.401639,1655239470.80341,21,1239,59.0,147,7.0,24670.705,64.0,1.0,0.0,0.571,0.0,0.0,0.0,503.0,0.0,15,933,62.2,153,10.2,18577.698,64.0,1.0,0.0,0.8,0.0,0.0,0.0,506.2,0.0,0.022612,0.02824,Normal
02:42:c0:a8:00:0b,02:42:c0:a8:00:15,192.168.0.11,192.168.0.21,IPV4:TCP,2022-06-14 22:44:30.516716,2022-06-14 22:44:31.016031,41.512962,42.012277,1655239470.516716,1655239471.016031,3,195,65.0,39,13.0,3124.274,64.0,1.0,0.0,1.0,0.0,0.0,0.0,509.0,0.0,6,348,58.0,36,6.0,5575.627,64.0,1.0,0.0,0.5,0.0,0.0,0.0,502.0,0.0,0.001661,0.098903,Normal
02:42:c0:a8:00:0c,02:42:c0:a8:00:15,192.168.0.12,192.168.0.21,IPV4:TCP,2022-06-14 22:44:30.024963,2022-06-14 22:44:30.521114,41.021209,41.51736,1655239470.024963,1655239470.521114,10,650,65.0,130,13.0,10480.655,64.0,1.0,0.0,1.0,0.0,0.0,0.0,509.0,0.0,20,1160,58.0,120,6.0,18703.938,64.0,1.0,0.0,0.5,0.0,0.0,0.0,502.0,0.0,0.000419,0.025915,Normal
02:42:c0:a8:00:0b,02:42:c0:a8:00:29,192.168.0.11,192.168.0.41,IPV4:TCP,2022-06-14 22:44:30.824070,2022-06-14 22:44:31.324021,41.820316,42.320267,1655239470.82407,1655239471.324021,4681,187240,40.0,0,0.0,2996126.884,64.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4681,205964,44.0,0,0.0,3295739.572,48.064,0.0,0.0,0.0,1.0,0.0,0.0,1024.0,0.0,1e-05,,Normal
02:42:c0:a8:00:0c,02:42:c0:a8:00:29,192.168.0.12,192.168.0.41,IPV4:TCP,2022-06-14 22:44:30.824182,2022-06-14 22:44:31.324118,41.820428,42.320364,1655239470.824182,1655239471.324118,4682,187280,40.0,0,0.0,2996858.411,64.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4682,206008,44.0,0,0.0,3296544.252,48.155,0.0,0.0,0.0,1.0,0.0,0.0,1024.0,0.0,1e-05,,Normal
02:42:c0:a8:00:15,02:42:c0:a8:00:29,192.168.0.21,192.168.0.41,IPV4:TCP,2022-06-14 22:44:30.824292,2022-06-14 22:44:31.324288,41.820538,42.320534,1655239470.824292,1655239471.324288,4325,173000,40.0,0,0.0,2768016.902,64.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4325,190300,44.0,0,0.0,3044818.592,48.069,0.0,0.0,0.0,1.0,0.0,0.0,1024.0,0.0,1e-05,,Normal
02:42:7c:4a:e5:90,02:42:c0:a8:00:29,192.168.0.1,192.168.0.41,IPV4:TCP,2022-06-14 22:44:30.824345,2022-06-14 22:44:31.324300,41.820591,42.320546,1655239470.824345,1655239471.3243,4325,173000,40.0,0,0.0,2768243.944,64.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4325,190300,44.0,0,0.0,3045068.338,47.968,0.0,0.0,0.0,1.0,0.0,0.0,1024.0,0.0,4e-06,,Normal
02:42:c0:a8:00:0b,02:42:c0:a8:00:0c,192.168.0.11,192.168.0.12,IPV4:TCP,2022-06-14 22:44:31.001204,2022-06-14 22:44:31.407204,41.99745,42.40345,1655239471.001204,1655239471.407204,21,1239,59.0,147,7.0,24413.739,64.0,1.0,0.0,0.571,0.0,0.0,0.0,503.0,0.0,15,933,62.2,153,10.2,18384.196,64.0,1.0,0.0,0.8,0.0,0.0,0.0,506.2,0.0,0.020913,0.028757,Normal
02:42:c0:a8:00:0b,02:42:c0:a8:00:29,192.168.0.11,192.168.0.41,IPV4:TCP,2022-06-14 22:44:31.324091,2022-06-14 22:44:31.824063,42.320337,42.820309,1655239471.324091,1655239471.824063,5483,219320,40.0,0,0.0,3509308.766,64.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5483,241252,44.0,0,0.0,3860239.642,47.993,0.0,0.0,0.0,1.0,0.0,0.0,1024.0,0.0,9e-06,,Normal
02:42:c0:a8:00:0c,02:42:c0:a8:00:29,192.168.0.12,192.168.0.41,IPV4:TCP,2022-06-14 22:44:31.324183,2022-06-14 22:44:31.824152,42.320429,42.820398,1655239471.324183,1655239471.824152,5483,219320,40.0,0,0.0,3509330.521,64.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5483,241252,44.0,0,0.0,3860263.573,48.084,0.0,0.0,0.0,1.0,0.0,0.0,1024.0,0.0,8e-06,,Normal
02:42:c0:a8:00:15,02:42:c0:a8:00:29,192.168.0.21,192.168.0.41,IPV4:TCP,2022-06-14 22:44:31.324485,2022-06-14 22:44:31.824463,42.320731,42.820709,1655239471.324485,1655239471.824463,5063,202520,40.0,0,0.0,3240457.22,64.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5063,222772,44.0,0,0.0,3564502.942,47.985,0.0,0.0,0.0,1.0,0.0,0.0,1024.0,0.0,8e-06,,Normal
02:42:7c:4a:e5:90,02:42:c0:a8:00:29,192.168.0.1,192.168.0.41,IPV4:TCP,2022-06-14 22:44:31.324504,2022-06-14 22:44:31.824473,42.32075,42.820719,1655239471.324504,1655239471.824473,5063,202520,40.0,0,0.0,3240514.395,64.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5063,222772,44.0,0,0.0,3564565.834,48.091,0.0,0.0,0.0,1.0,0.0,0.0,1024.0,0.0,3e-06,,Normal
02:42:c0:a8:00:0b,02:42:c0:a8:00:15,192.168.0.11,192.168.0.21,IPV4:TCP,2022-06-14 22:44:31.016822,2022-06-14 22:44:31.506157,42.013068,42.502403,1655239471.016822,1655239471.506157,14,910,65.0,182,13.0,14877.309,64.0,1.0,0.0,1.0,0.0,0.0,0.0,509.0,0.0,23,1364,59.304,168,7.304,22299.614,64.0,1.0,0.0,0.609,0.0,0.0,0.0,502.0,0.0,8.7e-05,0.024074,Normal
02:42:c0:a8:00:0c,02:42:c0:a8:00:15,192.168.0.12,192.168.0.21,IPV4:TCP,2022-06-14 22:44:31.018101,2022-06-14 22:44:31.507405,42.014347,42.503651,1655239471.018101,1655239471.507405,10,650,65.0,130,13.0,10627.317,64.0,1.0,0.0,1.0,0.0,0.0,0.0,509.0,0.0,20,1160,58.0,120,6.0,18965.673,64.0,1.0,0.0,0.5,0.0,0.0,0.0,502.0,0.0,0.000141,0.025698,Normal
02:42:c0:a8:00:0b,02:42:c0:a8:00:0c,192.168.0.11,192.168.0.12,IPV4:TCP,2022-06-14 22:44:31.601167,2022-06-14 22:44:32.006969,42.597413,43.003215,1655239471.601167,1655239472.006969,21,1239,59.0,147,7.0,24425.644,64.0,1.0,0.0,0.571,0.0,0.0,0.0,503.0,0.0,15,933,62.2,153,10.2,18393.161,64.0,1.0,0.0,0.8,0.0,0.0,0.0,506.2,0.0,0.020673,0.02893,Normal
02:42:c0:a8:00:0b,02:42:c0:a8:00:29,192.168.0.11,192.168.0.41,IPV4:TCP,2022-06-14 22:44:31.824128,2022-06-14 22:44:32.324103,42.820374,43.320349,1655239471.824128,1655239472.324103,5382,215280,40.0,0,0.0,3444643.934,64.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5382,236808,44.0,0,0.0,3789108.328,47.929,0.0,0.0,0.0,1.0,0.0,0.0,1024.0,0.0,9e-06,,Normal
02:42:c0:a8:00:0c,02:42:c0:a8:00:29,192.168.0.12,192.168.0.41,IPV4:TCP,2022-06-14 22:44:31.824215,2022-06-14 22:44:32.324200,42.820461,43.320446,1655239471.824215,1655239472.3242,5382,215280,40.0,0,0.0,3444576.588,64.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5382,236808,44.0,0,0.0,3789034.247,48.029,0.0,0.0,0.0,1.0,0.0,0.0,1024.0,0.0,9e-06,,Normal
02:42:c0:a8:00:15,02:42:c0:a8:00:29,192.168.0.21,192.168.0.41,IPV4:TCP,2022-06-14 22:44:31.824531,2022-06-14 22:44:32.324489,42.820777,43.320735,1655239471.824531,1655239472.324489,4969,198760,40.0,0,0.0,3180420.551,64.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4969,218636,44.0,0,0.0,3498462.606,47.9,0.0,0.0,0.0,1.0,0.0,0.0,1024.0,0.0,9e-06,,Normal
02:42:7c:4a:e5:90,02:42:c0:a8:00:29,192.168.0.1,192.168.0.41,IPV4:TCP,2022-06-14 22:44:31.824546,2022-06-14 22:44:32.324498,42.820792,43.320744,1655239471.824546,1655239472.324498,4969,198760,40.0,0,0.0,3180459.985,64.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4969,218636,44.0,0,0.0,3498505.983,47.743,0.0,0.0,0.0,1.0,0.0,0.0,1024.0,0.0,4e-06,,Normal
02:42:c0:a8:00:0b,02:42:c0:a8:00:17,,,ARP,2022-06-14 22:44:27.280126,2022-06-14 22:44:27.280126,38.276372,38.276372,1655239467.280126,1655239467.280126,1,42,42.0,38,38.0,336000000.0,,,,,,,,,,0,0,,0,,0.0,,,,,,,,,,,,Normal
02:42:c0:a8:00:0b,02:42:c0:a8:00:15,192.168.0.11,192.168.0.21,IPV4:TCP,2022-06-14 22:44:32.007996,2022-06-14 22:44:32.507899,43.004242,43.504145,1655239472.007996,1655239472.507899,11,715,65.0,143,13.0,11442.198,64.0,1.0,0.0,1.0,0.0,0.0,0.0,509.0,0.0,23,1340,58.261,144,6.261,21444.119,64.0,1.0,0.0,0.522,0.0,0.0,0.0,502.0,0.0,0.000123,0.022675,Normal
02:42:c0:a8:00:0c,02:42:c0:a8:00:15,192.168.0.12,192.168.0.21,IPV4:TCP,2022-06-14 22:44:32.012172,2022-06-14 22:44:32.512071,43.008418,43.508317,1655239472.012172,1655239472.512071,6,390,65.0,78,13.0,6241.249,64.0,1.0,0.0,1.0,0.0,0.0,0.0,509.0,0.0,12,696,58.0,72,6.0,11138.23,64.0,1.0,0.0,0.5,0.0,0.0,0.0,502.0,0.0,0.000134,0.04538,Normal
02:42:c0:a8:00:0b,02:42:c0:a8:00:0c,192.168.0.11,192.168.0.12,IPV4:TCP,2022-06-14 22:44:32.201194,2022-06-14 22:44:32.607924,43.19744,43.60417,1655239472.201194,1655239472.607924,21,1239,59.0,147,7.0,24369.919,64.0,1.0,0.0,0.571,0.0,0.0,0.0,503.0,0.0,15,933,62.2,153,10.2,18351.198,64.0,1.0,0.0,0.8,0.0,0.0,0.0,506.2,0.0,0.020831,0.02877,Normal
02:42:c0:a8:00:0b,02:42:c0:a8:00:29,192.168.0.11,192.168.0.41,IPV4:TCP,2022-06-14 22:44:32.324179,2022-06-14 22:44:32.824121,43.320425,43.820367,1655239472.324179,1655239472.824121,4599,183960,40.0,0,0.0,2943695.203,64.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4599,202356,44.0,0,0.0,3238064.723,48.11,0.0,0.0,0.0,1.0,0.0,0.0,1024.0,0.0,1e-05,,Normal
02:42:c0:a8:00:0c,02:42:c0:a8:00:29,192.168.0.12,192.168.0.41,IPV4:TCP,2022-06-14 22:44:32.324250,2022-06-14 22:44:32.824210,43.320496,43.820456,1655239472.32425,1655239472.82421,4599,183960,40.0,0,0.0,2943589.92,64.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4599,202356,44.0,0,0.0,3237948.912,48.014,0.0,0.0,0.0,1.0,0.0,0.0,1024.0,0.0,1e-05,,Normal
02:42:c0:a8:00:15,02:42:c0:a8:00:29,192.168.0.21,192.168.0.41,IPV4:TCP,2022-06-14 22:44:32.324632,2022-06-14 22:44:32.824625,43.320878,43.820871,1655239472.324632,1655239472.824625,4244,169760,40.0,0,0.0,2716192.128,64.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4245,186780,44.0,0,0.0,2988515.349,48.131,0.0,0.0,0.0,1.0,0.0,0.0,1024.0,0.0,1e-05,,Normal
02:42:7c:4a:e5:90,02:42:c0:a8:00:29,192.168.0.1,192.168.0.41,IPV4:TCP,2022-06-14 22:44:32.324646,2022-06-14 22:44:32.824643,43.320892,43.820889,1655239472.324646,1655239472.824643,4244,169760,40.0,0,0.0,2716171.405,64.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4245,186780,44.0,0,0.0,2988492.548,48.128,0.0,0.0,0.0,1.0,0.0,0.0,1024.0,0.0,4e-06,,Normal
02:42:c0:a8:00:0b,02:42:c0:a8:00:15,192.168.0.11,192.168.0.21,IPV4:TCP,2022-06-14 22:44:32.508078,2022-06-14 22:44:33.007973,43.504324,44.004219,1655239472.508078,1655239473.007973,5,325,65.0,65,13.0,5201.083,64.0,1.0,0.0,1.0,0.0,0.0,0.0,509.0,0.0,10,580,58.0,60,6.0,9281.933,64.0,1.0,0.0,0.5,0.0,0.0,0.0,502.0,0.0,0.000178,0.049932,Normal
02:42:c0:a8:00:0c,02:42:c0:a8:00:15,192.168.0.12,192.168.0.21,IPV4:TCP,2022-06-14 22:44:32.512299,2022-06-14 22:44:32.514083,43.508545,43.510329,1655239472.512299,1655239472.514083,4,260,65.0,52,13.0,1165365.467,64.0,1.0,0.0,1.0,0.0,0.0,0.0,509.0,0.0,8,464,58.0,48,6.0,2079729.141,64.0,1.0,0.0,0.5,0.0,0.0,0.0,502.0,0.0,0.000205,0.000151,Normal
02:42:c0:a8:00:0b,02:42:c0:a8:00:29,192.168.0.11,192.168.0.41,IPV4:TCP,2022-06-14 22:44:32.824183,2022-06-14 22:44:33.324138,43.820429,44.320384,1655239472.824183,1655239473.324138,5088,203520,40.0,0,0.0,3256606.979,64.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5088,223872,44.0,0,0.0,3582267.677,47.972,0.0,0.0,0.0,1.0,0.0,0.0,1024.0,0.0,1e-05,,Normal
02:42:c0:a8:00:0c,02:42:c0:a8:00:29,192.168.0.12,192.168.0.41,IPV4:TCP,2022-06-14 22:44:32.824272,2022-06-14 22:44:33.324173,43.820518,44.320419,1655239472.824272,1655239473.324173,5087,203480,40.0,0,0.0,3256317.872,64.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5087,223828,44.0,0,0.0,3581949.659,47.908,0.0,0.0,0.0,1.0,0.0,0.0,1024.0,0.0,9e-06,,Normal
02:42:c0:a8:00:15,02:42:c0:a8:00:29,192.168.0.21,192.168.0.41,IPV4:TCP,2022-06-14 22:44:32.824633,2022-06-14 22:44:33.324630,43.820879,44.320876,1655239472.824633,1655239473.32463,4695,187800,40.0,0,0.0,3004811.184,64.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4695,206580,44.0,0,0.0,3305292.302,48.078,0.0,0.0,0.0,1.0,0.0,0.0,1024.0,0.0,9e-06,,Normal
02:42:7c:4a:e5:90,02:42:c0:a8:00:29,192.168.0.1,192.168.0.41,IPV4:TCP,2022-06-14 22:44:32.824646,2022-06-14 22:44:33.324566,43.820892,44.320812,1655239472.824646,1655239473.324566,4695,187800,40.0,0,0.0,3005275.487,64.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4694,206536,44.0,0,0.0,3305098.924,47.97,0.0,0.0,0.0,1.0,0.0,0.0,1024.0,0.0,4e-06,,Normal
02:42:c0:a8:00:0b,02:42:c0:a8:00:0c,192.168.0.11,192.168.0.12,IPV4:TCP,2022-06-14 22:44:32.800964,2022-06-14 22:44:33.204777,43.79721,44.201023,1655239472.800964,1655239473.204777,21,1239,59.0,147,7.0,24545.961,64.0,1.0,0.0,0.571,0.0,0.0,0.0,503.0,0.0,15,933,62.2,153,10.2,18483.763,64.0,1.0,0.0,0.8,0.0,0.0,0.0,506.2,0.0,0.020473,0.02878,Normal
02:42:c0:a8:00:0b,02:42:c0:a8:00:29,192.168.0.11,192.168.0.41,IPV4:TCP,2022-06-14 22:44:33.324272,2022-06-14 22:44:33.824203,44.320518,44.820449,1655239473.324272,1655239473.824203,5173,206920,40.0,0,0.0,3311169.677,64.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5173,227612,44.0,0,0.0,3642286.644,47.849,0.0,0.0,0.0,1.0,0.0,0.0,1024.0,0.0,9e-06,,Normal
02:42:c0:a8:00:0c,02:42:c0:a8:00:29,192.168.0.12,192.168.0.41,IPV4:TCP,2022-06-14 22:44:33.324315,2022-06-14 22:44:33.824303,44.320561,44.820549,1655239473.324315,1655239473.824303,5174,206960,40.0,0,0.0,3311433.907,64.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5174,227656,44.0,0,0.0,3642577.298,47.946,0.0,0.0,0.0,1.0,0.0,0.0,1024.0,0.0,9e-06,,Normal
02:42:c0:a8:00:15,02:42:c0:a8:00:29,192.168.0.21,192.168.0.41,IPV4:TCP,2022-06-14 22:44:33.324639,2022-06-14 22:44:33.824521,44.320885,44.820767,1655239473.324639,1655239473.824521,4777,191080,40.0,0,0.0,3057995.676,64.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4776,210144,44.0,0,0.0,3363091.079,47.965,0.0,0.0,0.0,1.0,0.0,0.0,1024.0,0.0,9e-06,,Normal
02:42:7c:4a:e5:90,02:42:c0:a8:00:29,192.168.0.1,192.168.0.41,IPV4:TCP,2022-06-14 22:44:33.324649,2022-06-14 22:44:33.824530,44.320895,44.820776,1655239473.324649,1655239473.82453,4777,191080,40.0,0,0.0,3058002.969,64.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4777,210188,44.0,0,0.0,3363803.266,47.964,0.0,0.0,0.0,1.0,0.0,0.0,1024.0,0.0,4e-06,,Normal
02:42:c0:a8:00:0b,02:42:c0:a8:00:0c,192.168.0.11,192.168.0.12,IPV4:TCP,2022-06-14 22:44:33.401717,2022-06-14 22:44:33.803242,44.397963,44.799488,1655239473.401717,1655239473.803242,21,1239,59.0,147,7.0,24685.822,64.0,1.0,0.0,0.571,0.0,0.0,0.0,503.0,0.0,15,933,62.2,153,10.2,18589.082,64.0,1.0,0.0,0.8,0.0,0.0,0.0,506.2,0.0,0.020494,0.02868,Normal
02:42:c0:a8:00:0b,02:42:c0:a8:00:15,192.168.0.11,192.168.0.21,IPV4:TCP,2022-06-14 22:44:33.008104,2022-06-14 22:44:33.505208,44.00435,44.501454,1655239473.008104,1655239473.505208,16,1040,65.0,208,13.0,16736.909,64.0,1.0,0.0,1.0,0.0,0.0,0.0,509.0,0.0,31,1792,57.806,180,5.806,28838.982,64.0,1.0,0.0,0.484,0.0,0.0,0.0,502.0,0.0,0.00013,0.015983,Normal
02:42:c0:a8:00:0c,02:42:c0:a8:00:15,192.168.0.12,192.168.0.21,IPV4:TCP,2022-06-14 22:44:33.014288,2022-06-14 22:44:33.506420,44.010534,44.502666,1655239473.014288,1655239473.50642,10,650,65.0,130,13.0,10566.25,64.0,1.0,0.0,1.0,0.0,0.0,0.0,509.0,0.0,20,1160,58.0,120,6.0,18856.693,64.0,1.0,0.0,0.5,0.0,0.0,0.0,502.0,0.0,0.0001,0.02586,Normal
02:42:c0:a8:00:0b,02:42:c0:a8:00:29,192.168.0.11,192.168.0.41,IPV4:TCP,2022-06-14 22:44:33.824278,2022-06-14 22:44:34.324250,44.820524,45.320496,1655239473.824278,1655239474.32425,4993,199720,40.0,0,0.0,3195693.42,64.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4993,219692,44.0,0,0.0,3515262.762,47.948,0.0,0.0,0.0,1.0,0.0,0.0,1024.0,0.0,1e-05,,Normal
02:42:c0:a8:00:0c,02:42:c0:a8:00:29,192.168.0.12,192.168.0.41,IPV4:TCP,2022-06-14 22:44:33.824350,2022-06-14 22:44:34.324284,44.820596,45.32053,1655239473.82435,1655239474.324284,4992,199680,40.0,0,0.0,3195295.656,64.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4992,219648,44.0,0,0.0,3514825.222,47.956,0.0,0.0,0.0,1.0,0.0,0.0,1024.0,0.0,9e-06,,Normal
02:42:c0:a8:00:15,02:42:c0:a8:00:29,192.168.0.21,192.168.0.41,IPV4:TCP,2022-06-14 22:44:33.824663,2022-06-14 22:44:34.324570,44.820909,45.320816,1655239473.824663,1655239474.32457,4606,184240,40.0,0,0.0,2948382.404,64.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4606,202664,44.0,0,0.0,3243220.644,47.889,0.0,0.0,0.0,1.0,0.0,0.0,1024.0,0.0,9e-06,,Normal
02:42:7c:4a:e5:90,02:42:c0:a8:00:29,192.168.0.1,192.168.0.41,IPV4:TCP,2022-06-14 22:44:33.824674,2022-06-14 22:44:34.324592,44.82092,45.320838,1655239473.824674,1655239474.324592,4606,184240,40.0,0,0.0,2948316.316,64.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4606,202664,44.0,0,0.0,3243147.947,47.805,0.0,0.0,0.0,1.0,0.0,0.0,1024.0,0.0,4e-06,,Normal
02:42:c0:a8:00:0b,02:42:c0:a8:00:15,192.168.0.11,192.168.0.21,IPV4:TCP,2022-06-14 22:44:34.003522,2022-06-14 22:44:34.010099,44.999768,45.006345,1655239474.003522,1655239474.010099,8,520,65.0,104,13.0,632409.632,64.0,1.0,0.0,1.0,0.0,0.0,0.0,509.0,0.0,16,928,58.0,96,6.0,1128607.96,64.0,1.0,0.0,0.5,0.0,0.0,0.0,502.0,0.0,0.000121,0.000383,Normal
02:42:c0:a8:00:0b,02:42:c0:a8:00:0c,192.168.0.11,192.168.0.12,IPV4:TCP,2022-06-14 22:44:34.000670,2022-06-14 22:44:34.401318,44.996916,45.397564,1655239474.00067,1655239474.401318,21,1239,59.0,147,7.0,24739.852,64.0,1.0,0.0,0.571,0.0,0.0,0.0,503.0,0.0,15,933,62.2,153,10.2,18629.768,64.0,1.0,0.0,0.8,0.0,0.0,0.0,506.2,0.0,0.020431,0.028521,Normal
02:42:c0:a8:00:0b,02:42:c0:a8:00:29,192.168.0.11,192.168.0.41,IPV4:TCP,2022-06-14 22:44:34.324363,2022-06-14 22:44:34.824300,45.320609,45.820546,1655239474.324363,1655239474.8243,5360,214400,40.0,0,0.0,3430825.028,64.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5360,235840,44.0,0,0.0,3773907.531,48.038,0.0,0.0,0.0,1.0,0.0,0.0,1024.0,0.0,9e-06,,Normal
02:42:c0:a8:00:0c,02:42:c0:a8:00:29,192.168.0.12,192.168.0.41,IPV4:TCP,2022-06-14 22:44:34.324397,2022-06-14 22:44:34.824317,45.320643,45.820563,1655239474.324397,1655239474.824317,5360,214400,40.0,0,0.0,3430942.834,64.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5360,235840,44.0,0,0.0,3774037.118,47.972,0.0,0.0,0.0,1.0,0.0,0.0,1024.0,0.0,9e-06,,Normal
02:42:c0:a8:00:15,02:42:c0:a8:00:29,192.168.0.21,192.168.0.41,IPV4:TCP,2022-06-14 22:44:34.324684,2022-06-14 22:44:34.824411,45.32093,45.820657,1655239474.324684,1655239474.824411,4946,197840,40.0,0,0.0,3167162.869,64.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4946,217624,44.0,0,0.0,3483879.156,48.049,0.0,0.0,0.0,1.0,0.0,0.0,1024.0,0.0,9e-06,,Normal
02:42:7c:4a:e5:90,02:42:c0:a8:00:29,192.168.0.1,192.168.0.41,IPV4:TCP,2022-06-14 22:44:34.324712,2022-06-14 22:44:34.824482,45.320958,45.820728,1655239474.324712,1655239474.824482,4946,197840,40.0,0,0.0,3166890.904,64.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4946,217624,44.0,0,0.0,3483579.995,47.96,0.0,0.0,0.0,1.0,0.0,0.0,1024.0,0.0,4e-06,,Normal
02:42:c0:a8:00:0b,02:42:c0:a8:00:15,192.168.0.11,192.168.0.21,IPV4:TCP,2022-06-14 22:44:34.503738,2022-06-14 22:44:34.505552,45.499984,45.501798,1655239474.503738,1655239474.505552,8,520,65.0,104,13.0,2291850.693,64.0,1.0,0.0,1.0,0.0,0.0,0.0,509.0,0.0,16,928,58.0,96,6.0,4090072.006,64.0,1.0,0.0,0.5,0.0,0.0,0.0,502.0,0.0,0.000106,7.3e-05,Normal
02:42:c0:a8:00:0c,02:42:c0:a8:00:15,192.168.0.12,192.168.0.21,IPV4:TCP,2022-06-14 22:44:34.010208,2022-06-14 22:44:34.506641,45.006454,45.502887,1655239474.010208,1655239474.506641,10,650,65.0,130,13.0,10474.705,64.0,1.0,0.0,1.0,0.0,0.0,0.0,509.0,0.0,20,1160,58.0,120,6.0,18693.32,64.0,1.0,0.0,0.5,0.0,0.0,0.0,502.0,0.0,0.000111,0.026078,Normal
